SEQ1	SEQ2	SCORE	dN	dS	OMEGA	N	S	kappa	t	LENGTH
B0A55_00460-T1	B0A55_09537-T1	2162	0.064976	0.121295	0.535690	852.089243	281.910757	1.828993	0.236931	382
B0A55_00459-T1	B0A55_09536-T1	6248	0.007941	0.200663	0.039574	2342.254733	504.745267	2.672257	0.126326	949
B0A55_00458-T1	B0A55_09535-T1	2189	0.028634	0.130235	0.219865	836.628168	207.371832	1.234429	0.146446	358
B0A55_00453-T1	B0A55_00455-T1	1366	0.027891	0.271677	0.102664	598.674563	154.325437	1.967675	0.233564	339
B0A55_00452-T1	B0A55_00454-T1	2127	0.019296	0.160982	0.119866	814.262502	199.737498	2.972226	0.141616	340
B0A55_00476-T1	B0A55_07292-T1	1894	0.008500	0.026656	0.318898	709.883642	229.116358	1.911798	0.038791	396
B0A55_09966-T1	B0A55_12442-T1	-294	0.036568	0.165036	0.221575	140.175147	27.824853	0.990406	0.173536	373
B0A55_09967-T1	B0A55_13718-T1	2712	0.029041	0.170953	0.169876	1055.598713	357.401287	5.382899	0.194808	615
B0A55_07944-T1	B0A55_08785-T1	6108	0.017310	0.140553	0.123155	2279.877353	603.122647	2.867805	0.129276	987
B0A55_03453-T1	B0A55_11416-T1	1256	0.020307	0.112737	0.180129	449.601215	126.398785	8.817822	0.121771	193
B0A55_08038-T1	B0A55_12589-T1	2562	0.008011	0.047250	0.169537	1004.036711	219.963289	1.200408	0.045187	478
B0A55_02978-T1	B0A55_11909-T1	4085	0.022424	0.138283	0.162158	1405.188701	532.811299	7.028453	0.162830	646
B0A55_05748-T1	B0A55_09612-T1	2010	0.014257	0.133300	0.106953	814.375703	235.624297	1.197347	0.122912	441
B0A55_09059-T1	B0A55_09329-T1	31	0.000000	0.153959	0.000010	303.606490	65.393510	6.577917	0.081853	478
B0A55_09326-T1	B0A55_10150-T1	2703	0.014143	0.187770	0.075322	927.921050	293.078950	2.124501	0.167457	407
B0A55_09322-T1	B0A55_13520-T1	4499	0.016782	0.358232	0.046847	1652.122862	360.877138	1.848909	0.233985	674
B0A55_09060-T1	B0A55_09320-T1	2019	0.016655	0.275737	0.060403	729.320437	170.679563	5.388403	0.197366	301
B0A55_10156-T1	B0A55_12403-T1	-452	0.000000	0.000000	99.000000	281.199885	33.800115	4.600000	0.000000	677
B0A55_07086-T1	B0A55_13234-T1	2014	0.026366	0.178745	0.147504	792.815355	254.184645	5.121234	0.190078	433
B0A55_07087-T1	B0A55_13233-T1	2014	0.011895	0.196339	0.060583	762.729939	158.270061	2.623228	0.130773	311
B0A55_00088-T1	B0A55_11559-T1	1699	0.134023	1.594199	0.084069	691.536662	238.463338	3.701521	1.525291	310
B0A55_00121-T1	B0A55_08983-T1	4655	0.039178	0.766121	0.051138	1910.486907	582.513093	2.888143	0.627106	988
B0A55_03717-T1	B0A55_03718-T1	302	0.042422	0.278885	0.152115	360.192542	83.807458	3.427450	0.261168	464
B0A55_08651-T1	B0A55_11734-T1	4008	0.011503	0.039453	0.291552	1665.428159	521.571841	4.750476	0.054505	1172
B0A55_09645-T1	B0A55_13695-T1	2600	0.024777	0.188483	0.131455	1027.241556	256.758444	3.599950	0.172538	439
B0A55_08652-T1	B0A55_08654-T1	1087	0.560971	0.716649	0.782770	1386.211438	437.788562	1.368004	1.795008	741
B0A55_09140-T1	B0A55_12586-T1	1478	0.034378	0.141001	0.243815	561.093164	176.906836	6.058218	0.179811	257
B0A55_02842-T1	B0A55_09148-T1	318	0.009407	0.047985	0.196039	106.972688	43.027312	4.600000	0.061419	51
B0A55_02844-T1	B0A55_02845-T1	2839	0.026608	0.235263	0.113101	976.555121	352.444879	3.305548	0.245828	443
B0A55_11178-T1	B0A55_11563-T1	-112	0.940349	99.000000	0.009498	5.634902	0.365098	6.369127	20.721744	53
B0A55_09449-T1	B0A55_12651-T1	-1675	0.000000	0.117432	0.000010	14.800404	9.199596	4.600000	0.135041	865
B0A55_10327-T1	B0A55_10926-T1	1939	0.006112	0.123918	0.049323	739.644003	163.355997	5.064498	0.082271	323
B0A55_09232-T1	B0A55_11967-T1	3474	0.008659	0.112671	0.076854	1278.047001	347.952999	3.779201	0.092752	542
B0A55_08099-T1	B0A55_11844-T1	2875	0.022766	0.409578	0.055585	1059.558997	281.441003	2.641776	0.311844	460
B0A55_08098-T1	B0A55_11843-T1	2397	0.033145	0.201678	0.164345	910.207684	229.792316	2.696727	0.201349	390
B0A55_02795-T1	B0A55_09465-T1	3155	0.003574	0.162317	0.022020	1122.318418	311.681582	1.919950	0.114232	479
B0A55_02794-T1	B0A55_09466-T1	733	0.025799	0.166342	0.155095	276.050234	74.949766	1.312281	0.167428	117
B0A55_02793-T1	B0A55_09467-T1	2602	0.032941	0.195517	0.168480	1009.263082	223.736918	3.585425	0.187324	419
B0A55_02792-T1	B0A55_09468-T1	4189	0.011493	0.154716	0.074287	1492.888677	484.111323	7.870509	0.139694	692
B0A55_02791-T1	B0A55_09469-T1	1765	0.056749	0.166248	0.341351	726.076805	248.923195	2.898511	0.254115	377
B0A55_02789-T1	B0A55_09471-T1	1138	0.011227	0.207980	0.053980	471.298528	98.701472	1.922726	0.135890	240
B0A55_05037-T1	B0A55_05038-T1	-834	0.251304	0.000000	99.000000	14.049225	0.950775	4.600000	0.706125	426
B0A55_07068-T1	B0A55_12961-T1	3427	0.039411	0.103324	0.381435	1148.141529	504.858471	4.540038	0.176795	551
B0A55_07069-T1	B0A55_12960-T1	3130	0.013039	0.177960	0.073271	1160.869136	309.130864	3.325310	0.143163	491
B0A55_10142-T1	B0A55_13394-T1	1653	0.013906	0.049342	0.281834	581.697551	189.302449	5.829493	0.067820	266
B0A55_11255-T1	B0A55_13763-T1	-136	0.813908	1.569573	0.518554	30.892703	8.107297	0.561966	2.912987	80
B0A55_06748-T1	B0A55_09843-T1	5607	0.008845	0.022840	0.387275	2104.859831	736.140169	4.509044	0.037414	1108
B0A55_06208-T1	B0A55_06209-T1	-266	0.155266	1.238358	0.125380	7.350182	1.649818	4.600000	1.061433	135
B0A55_02502-T1	B0A55_10729-T1	3997	0.006410	0.177510	0.036113	1567.183221	463.816779	2.760195	0.136452	894
B0A55_05024-T1	B0A55_05972-T1	2091	0.000000	0.130600	0.000010	745.172760	151.827240	0.807915	0.066317	300
B0A55_09092-T1	B0A55_12498-T1	1300	0.023750	0.083762	0.283542	684.691010	227.308990	1.848597	0.116122	572
B0A55_12497-T1	B0A55_13095-T1	6703	0.018300	0.154730	0.118269	2444.140881	789.859119	2.643162	0.154863	1103
B0A55_08660-T1	B0A55_12330-T1	2273	0.017548	0.300305	0.058434	808.212537	280.787463	4.451854	0.271362	363
B0A55_03681-T1	B0A55_03682-T1	4003	0.019486	0.087860	0.221783	1379.658338	492.341662	4.023046	0.112405	630
B0A55_10531-T1	B0A55_12714-T1	-551	0.591475	99.000000	0.005974	5.870192	0.129808	4.600000	8.161556	276
B0A55_03267-T1	B0A55_03270-T1	642	0.009731	0.231429	0.042046	310.304366	58.695634	3.852205	0.134987	251
B0A55_03268-T1	B0A55_03271-T1	781	0.000000	0.128977	0.000010	281.428613	69.571387	4.600000	0.076693	117
B0A55_03269-T1	B0A55_03272-T1	5164	0.019895	0.142010	0.140093	1937.688360	567.311640	3.429608	0.142650	840
B0A55_03690-T1	B0A55_13348-T1	1476	0.022552	0.125163	0.180182	856.662072	262.337928	4.137137	0.139824	772
B0A55_03853-T1	B0A55_03854-T1	611	0.019749	0.075283	0.262332	256.626725	28.373275	0.587416	0.075833	99
B0A55_03847-T1	B0A55_04433-T1	838	0.006793	0.106009	0.064083	295.781693	91.218307	2.013445	0.090537	131
B0A55_04435-T1	B0A55_04437-T1	12	0.860556	3.556646	0.241957	572.314427	114.685573	1.153528	3.931897	297
B0A55_00324-T1	B0A55_13061-T1	2413	0.023798	0.064132	0.371082	790.297289	352.702711	2.866356	0.108733	384
B0A55_00319-T1	B0A55_11183-T1	1262	0.029011	0.154490	0.187784	457.050256	130.949744	1.585235	0.170867	199
B0A55_07188-T1	B0A55_12910-T1	2963	0.000000	0.002970	0.000010	1012.580213	337.419787	4.600000	0.002227	451
B0A55_12256-T1	B0A55_12495-T1	6510	0.001356	0.010445	0.129799	2214.979608	773.020392	4.600000	0.011122	998
B0A55_07320-T1	B0A55_12622-T1	2232	0.018009	0.102241	0.176139	731.631308	264.368692	6.953117	0.121100	333
B0A55_07329-T1	B0A55_13108-T1	2999	0.021328	0.095852	0.222508	1094.292524	402.707476	2.973722	0.124126	519
B0A55_07330-T1	B0A55_09472-T1	2037	0.005931	0.036127	0.164179	677.164389	198.835611	1.599354	0.038355	294
B0A55_03068-T1	B0A55_07331-T1	-350	0.039907	0.087693	0.455080	514.837519	145.162481	3.202656	0.151252	1084
B0A55_03069-T1	B0A55_07332-T1	2743	0.033656	0.164659	0.204399	959.443392	363.556608	4.204834	0.208966	443
B0A55_03079-T1	B0A55_13437-T1	596	0.004680	0.043954	0.106477	214.433449	70.566551	2.749243	0.043213	96
B0A55_03085-T1	B0A55_03088-T1	2208	0.015015	0.125800	0.119357	807.813145	227.186855	3.234338	0.117998	348
B0A55_08614-T1	B0A55_08963-T1	4849	0.029619	0.113742	0.260403	1861.115070	652.884930	3.915202	0.154397	963
B0A55_08615-T1	B0A55_08962-T1	2314	0.028891	0.186086	0.155256	830.137484	273.862516	3.139820	0.203656	368
B0A55_08619-T1	B0A55_08958-T1	-457	0.936927	99.000000	0.009464	24.474111	5.525889	1.116340	56.999349	238
B0A55_06342-T1	B0A55_08621-T1	773	0.000000	0.034253	0.000010	294.028083	59.971917	4.600000	0.017408	118
B0A55_08966-T1	B0A55_10432-T1	353	0.005236	0.125832	0.041607	431.448651	120.551349	10.964848	0.094718	610
B0A55_10426-T1	B0A55_12537-T1	2316	0.003344	0.020629	0.162103	899.358871	246.641129	4.600000	0.021193	434
B0A55_07155-T1	B0A55_13558-T1	685	0.038353	0.099662	0.384834	254.759319	81.240681	4.816833	0.159532	122
B0A55_11388-T1	B0A55_12873-T1	623	0.038414	0.093945	0.408899	614.743909	219.256091	4.532283	0.159039	803
B0A55_09870-T1	B0A55_09949-T1	4542	0.004554	0.224412	0.020293	1982.341834	504.658166	2.099846	0.147501	1216
B0A55_09875-T1	B0A55_09946-T1	1985	0.028464	0.170885	0.166570	787.784271	304.215729	3.060656	0.204422	558
B0A55_05767-T1	B0A55_13420-T1	2831	0.003483	0.175458	0.019852	1151.090561	195.909439	2.212840	0.085486	478
B0A55_05665-T1	B0A55_10680-T1	136	0.271212	3.680808	0.073683	503.666275	135.333725	1.110118	2.979990	588
B0A55_05673-T1	B0A55_08645-T1	2925	0.022642	0.228121	0.099256	1011.067301	422.932699	22.533147	0.249734	575
B0A55_10333-T1	B0A55_13692-T1	2667	0.017269	0.170387	0.101350	995.889784	282.110216	1.544711	0.153206	426
B0A55_10678-T1	B0A55_13288-T1	691	0.168917	0.250395	0.674601	422.132900	141.867100	1.748897	0.568235	323
B0A55_10481-T1	B0A55_13514-T1	3201	0.000884	0.007479	0.118178	1132.176987	268.823013	2.904442	0.006448	468
B0A55_09824-T1	B0A55_09825-T1	3313	0.008207	0.121842	0.067361	1225.167215	298.832785	1.447364	0.091468	514
B0A55_09831-T1	B0A55_12978-T1	1645	0.007913	0.069781	0.113398	635.495744	165.504256	4.940506	0.062089	307
B0A55_03940-T1	B0A55_03944-T1	658	0.013979	0.317612	0.044013	288.962291	38.037709	1.607762	0.147896	109
B0A55_03941-T1	B0A55_03945-T1	1909	0.029310	0.597725	0.049036	933.590036	137.409964	1.929881	0.306714	490
B0A55_08121-T1	B0A55_13029-T1	1448	0.003398	0.170498	0.019931	589.959947	106.040053	2.715562	0.086571	232
B0A55_08119-T1	B0A55_13030-T1	992	0.038592	0.090603	0.425947	372.839228	107.160772	2.750286	0.150611	160
B0A55_07910-T1	B0A55_11475-T1	1706	0.021109	0.111054	0.190080	672.994935	149.005065	5.041343	0.112240	308
B0A55_11918-T1	B0A55_12007-T1	4705	0.010670	0.119643	0.089179	1652.624308	588.375692	2.842183	0.117842	747
B0A55_07415-T1	B0A55_12859-T1	3427	0.013972	0.172331	0.081073	1661.722831	483.277169	1.941574	0.148952	1327
B0A55_07603-T1	B0A55_11493-T1	2132	0.010479	0.371129	0.028237	866.195296	108.804704	6.751719	0.152178	329
B0A55_07602-T1	B0A55_10242-T1	2454	0.010677	0.174909	0.061046	943.477229	208.522771	2.804609	0.121215	386
B0A55_02379-T1	B0A55_05283-T1	1755	0.004444	0.286625	0.015503	677.152970	99.847030	1.549171	0.122114	259
B0A55_02390-T1	B0A55_11100-T1	3724	0.022989	0.113023	0.203402	1260.372771	458.627229	4.655802	0.141030	583
B0A55_02391-T1	B0A55_02392-T1	1668	0.025635	0.193440	0.132524	654.770700	152.229300	1.643315	0.171868	276
B0A55_06981-T1	B0A55_07387-T1	1234	0.045196	0.230045	0.196467	650.850900	168.149100	2.433860	0.249443	488
B0A55_07379-T1	B0A55_10937-T1	2995	0.029587	0.172508	0.171512	1121.746434	351.253566	3.207247	0.191005	532
B0A55_07237-T1	B0A55_10940-T1	1950	0.015988	0.140192	0.114041	695.861826	189.138174	2.329968	0.127596	300
B0A55_07226-T1	B0A55_08167-T1	1272	0.000000	0.000000	99.000000	899.017929	297.982071	4.600000	0.000000	1033
B0A55_08501-T1	B0A55_09157-T1	2459	0.027550	0.145443	0.189418	1222.569725	406.430275	4.338551	0.170891	1019
B0A55_08633-T1	B0A55_10667-T1	2452	0.002181	0.089764	0.024300	918.469636	263.530364	3.232274	0.065124	395
B0A55_01330-T1	B0A55_13205-T1	800	0.010567	0.051452	0.205381	286.163325	121.836675	4.030437	0.068329	198
B0A55_03748-T1	B0A55_10404-T1	2668	0.010068	0.126738	0.079439	950.402862	318.597138	4.682909	0.118078	426
B0A55_00999-T1	B0A55_07053-T1	4890	0.031180	0.652922	0.047754	1771.557297	562.442703	3.738261	0.543018	832
B0A55_09173-T1	B0A55_10964-T1	-109	0.587688	1.864217	0.315246	59.991412	12.008588	1.471955	2.401784	94
B0A55_12026-T1	B0A55_12428-T1	4482	0.000000	0.000000	99.000000	1314.258746	632.741254	4.600000	0.000000	649
B0A55_03951-T1	B0A55_13700-T1	671	0.011508	0.000000	99.000000	262.960370	58.039630	4.600000	0.028282	108
B0A55_03953-T1	B0A55_13314-T1	2272	0.010203	0.144251	0.070733	937.548487	184.451513	1.047649	0.096720	519
B0A55_03956-T1	B0A55_03959-T1	1942	0.016187	0.168751	0.095923	874.301691	214.698309	1.819492	0.138796	590
B0A55_08941-T1	B0A55_13268-T1	474	0.038532	0.125965	0.305894	446.226405	114.773595	1.412580	0.169259	474
B0A55_09037-T1	B0A55_11120-T1	1094	0.000000	0.000000	99.000000	431.467218	69.532782	4.600000	0.000000	167
B0A55_07839-T1	B0A55_12679-T1	461	0.005420	0.081795	0.066266	185.282792	51.717208	4.600000	0.066259	80
B0A55_03448-T1	B0A55_10949-T1	1265	0.079211	0.221492	0.357623	552.480287	131.519713	6.232550	0.319706	245
B0A55_03449-T1	B0A55_10950-T1	1301	0.025734	0.072131	0.356764	632.910956	162.089044	3.649767	0.105581	451
B0A55_10347-T1	B0A55_10669-T1	1847	0.047117	0.224112	0.210237	711.981914	230.018086	2.122794	0.271007	331
B0A55_10708-T1	B0A55_10945-T1	3358	0.019716	0.132071	0.149281	1261.819507	490.180493	8.378015	0.153453	771
B0A55_12561-T1	B0A55_13296-T1	2214	0.024424	0.165277	0.147774	1083.706951	371.293049	3.805688	0.181101	819
B0A55_11480-T1	B0A55_13513-T1	2154	0.001052	0.025895	0.040630	951.120808	236.879192	11.732663	0.018017	633
B0A55_12220-T1	B0A55_13139-T1	2200	0.008287	0.080468	0.102980	849.457412	158.542588	0.986643	0.058919	336
B0A55_10525-T1	B0A55_12940-T1	-941	0.174537	1.374362	0.126995	185.419713	48.580287	1.002652	1.270892	692
B0A55_09441-T1	B0A55_13565-T1	1859	0.003300	0.031147	0.105960	607.558624	229.441376	4.600000	0.032801	279
B0A55_08562-T1	B0A55_10247-T1	577	0.000000	0.000000	99.000000	215.416185	36.583815	4.600000	0.000000	84
B0A55_08319-T1	B0A55_10542-T1	2709	0.019770	0.109258	0.180945	1000.966788	355.033212	4.439494	0.129600	556
B0A55_05073-T1	B0A55_08791-T1	-560	0.009285	0.139051	0.066777	216.726793	47.273207	4.600000	0.097566	643
B0A55_06828-T1	B0A55_12137-T1	3085	0.010910	0.125597	0.086868	1107.908877	368.091123	1.358854	0.118535	520
B0A55_06836-T1	B0A55_07873-T1	2302	0.001081	0.015556	0.069464	926.093909	129.906091	4.600000	0.008584	352
B0A55_10349-T1	B0A55_10456-T1	1841	0.007212	0.162439	0.044400	696.883507	167.116493	5.562363	0.111710	289
B0A55_09344-T1	B0A55_09422-T1	1653	0.001449	0.371288	0.003903	690.866292	56.133708	20.667358	0.087723	249
B0A55_06576-T1	B0A55_12607-T1	112	0.005933	0.173278	0.034237	338.460071	78.539929	1.358740	0.112353	545
B0A55_08701-T1	B0A55_12251-T1	1738	0.000000	0.005418	0.000010	588.766807	185.233193	4.600000	0.003890	258
B0A55_01385-T1	B0A55_12125-T1	1377	0.002031	0.109255	0.018585	493.229645	109.770355	6.918599	0.064649	201
B0A55_01386-T1	B0A55_12126-T1	4886	0.010706	0.197099	0.054318	1693.565946	508.434054	2.865672	0.161231	735
B0A55_02754-T1	B0A55_07574-T1	2660	0.031890	0.129192	0.246840	962.201063	297.798937	2.724912	0.164661	466
B0A55_02755-T1	B0A55_07575-T1	2517	0.007127	0.171655	0.041517	987.224121	242.775879	4.239069	0.118803	410
B0A55_07796-T1	B0A55_13744-T1	1308	0.002915	0.227806	0.012795	687.533602	83.466398	1.761892	0.081783	531
B0A55_00491-T1	B0A55_13172-T1	2925	0.016929	0.159588	0.106077	1150.800060	280.199940	2.575311	0.134587	575
B0A55_00493-T1	B0A55_13428-T1	2173	0.004908	0.218868	0.022424	817.779599	175.220401	4.551583	0.127987	338
B0A55_00503-T1	B0A55_11875-T1	139	0.024877	0.186322	0.133517	245.217589	69.782411	6.503119	0.181927	359
B0A55_00505-T1	B0A55_11873-T1	1629	0.024303	0.085258	0.285055	544.437466	211.562534	5.196947	0.124084	252
B0A55_00481-T1	B0A55_07693-T1	1707	0.001446	0.191747	0.007540	692.307883	126.692117	5.400403	0.092651	305
B0A55_00479-T1	B0A55_07691-T1	5523	0.009410	0.246582	0.038161	1978.781984	649.218016	2.769054	0.204001	876
B0A55_00477-T1	B0A55_07689-T1	502	0.022465	0.133016	0.168888	497.834923	150.165077	2.886241	0.144250	609
B0A55_07687-T1	B0A55_12246-T1	1253	0.048393	0.042757	1.131835	599.093394	291.906606	4.260807	0.139640	558
B0A55_01112-T1	B0A55_07685-T1	3140	0.029812	0.271399	0.109847	1180.546057	337.453943	1.932916	0.250553	508
B0A55_01113-T1	B0A55_07684-T1	1367	0.004093	0.240385	0.017026	490.054693	121.945307	3.501131	0.153527	204
B0A55_07680-T1	B0A55_12247-T1	1914	0.011055	0.370376	0.029849	729.087955	152.912045	1.850436	0.220052	294
B0A55_01097-T1	B0A55_08782-T1	2967	0.030518	0.142366	0.214360	1087.922482	370.077518	2.999165	0.176723	490
B0A55_01104-T1	B0A55_01105-T1	2058	0.015129	0.177557	0.085208	834.817153	218.182847	2.425674	0.146353	473
B0A55_01088-T1	B0A55_09999-T1	2443	0.031528	0.242102	0.130227	971.904854	252.095146	2.240561	0.224694	408
B0A55_09735-T1	B0A55_11585-T1	4343	0.106852	0.261661	0.408361	1931.646486	540.353514	1.417189	0.422075	905
B0A55_09736-T1	B0A55_11586-T1	1103	0.013215	0.087327	0.151323	381.795459	110.204541	1.703960	0.089446	164
B0A55_05954-T1	B0A55_10683-T1	3589	0.015032	0.194208	0.077404	1344.387018	302.612982	2.511660	0.143860	550
B0A55_09046-T1	B0A55_09049-T1	1515	0.055125	0.146845	0.375398	679.474413	235.525587	2.868961	0.236203	459
B0A55_09048-T1	B0A55_09051-T1	1018	0.038611	0.155637	0.248081	372.829272	131.170728	2.651322	0.207204	168
B0A55_06100-T1	B0A55_11699-T1	1330	0.013591	0.233301	0.058254	520.565512	142.434488	4.952711	0.182375	241
B0A55_00758-T1	B0A55_00763-T1	2734	0.026806	0.105163	0.254900	1051.010989	292.989011	1.957279	0.131664	448
B0A55_00757-T1	B0A55_00762-T1	2109	0.012017	0.096221	0.124889	755.332590	258.667410	3.856377	0.100491	338
B0A55_00755-T1	B0A55_00761-T1	2438	0.036069	0.240622	0.149898	880.939075	283.060925	3.661884	0.257436	406
B0A55_00751-T1	B0A55_00752-T1	7728	0.017389	0.157550	0.110374	2852.577558	954.422442	2.879733	0.157584	1361
B0A55_00640-T1	B0A55_07656-T1	891	0.000000	0.000000	99.000000	504.151972	155.848028	4.600000	0.000000	489
B0A55_01009-T1	B0A55_01012-T1	1082	0.032643	0.132988	0.245455	407.418558	141.581442	3.032849	0.175562	208
B0A55_01017-T1	B0A55_01018-T1	623	0.015765	0.233392	0.067547	481.058128	109.941872	0.870769	0.168748	511
B0A55_01024-T1	B0A55_01027-T1	2321	0.037749	0.091975	0.410432	734.492947	330.507053	4.031556	0.163733	357
B0A55_01025-T1	B0A55_01028-T1	2690	0.042241	0.259237	0.162943	1122.564007	398.435993	4.018696	0.297253	718
B0A55_01032-T1	B0A55_13790-T1	335	0.000000	0.000000	99.000000	124.232083	34.767917	4.600000	0.000000	54
B0A55_01033-T1	B0A55_13337-T1	5620	0.025378	0.089588	0.283277	1925.293818	750.706182	2.811376	0.130173	893
B0A55_01037-T1	B0A55_09356-T1	1791	0.017425	0.209999	0.082977	696.785307	197.214693	3.494683	0.179719	298
B0A55_05143-T1	B0A55_06760-T1	691	0.016136	0.431984	0.037354	501.208672	95.791328	3.571700	0.248583	456
B0A55_03598-T1	B0A55_05136-T1	1631	0.013049	0.076985	0.169504	541.434958	178.565042	3.367189	0.086717	241
B0A55_03594-T1	B0A55_03596-T1	3243	0.025983	0.188050	0.138171	1176.396913	308.603087	4.031368	0.178989	500
B0A55_08530-T1	B0A55_11470-T1	1720	0.016317	0.116411	0.140166	930.637513	302.362487	3.750811	0.122587	792
B0A55_08522-T1	B0A55_09580-T1	3060	0.015245	0.204649	0.074493	1192.935507	319.064493	2.807012	0.165640	558
B0A55_06620-T1	B0A55_13507-T1	633	0.474950	0.980879	0.484208	628.109738	184.890262	1.256417	1.770021	339
B0A55_05561-T1	B0A55_12227-T1	678	0.008914	0.008878	1.004116	225.692223	113.307777	4.600000	0.026707	114
B0A55_05562-T1	B0A55_12226-T1	2509	0.007421	0.254251	0.029187	948.477374	218.522626	6.895212	0.160920	391
B0A55_05563-T1	B0A55_12225-T1	4812	0.113075	0.378219	0.298966	2408.534662	657.465338	1.447297	0.509795	1273
B0A55_13042-T1	B0A55_13223-T1	2267	0.006566	0.133407	0.049217	764.849261	234.150739	5.690959	0.108887	333
B0A55_05818-T1	B0A55_05819-T1	519	0.028586	0.060233	0.474591	285.770993	104.229007	8.144835	0.111131	273
B0A55_05821-T1	B0A55_08823-T1	1839	0.009588	0.170419	0.056262	630.296027	251.703973	9.094317	0.166458	294
B0A55_05822-T1	B0A55_08822-T1	2350	0.006054	0.116971	0.051753	829.562989	250.437011	2.635164	0.095321	360
B0A55_05825-T1	B0A55_08821-T1	213	0.013185	0.153692	0.085788	765.317921	185.682079	2.073990	0.121857	1235
B0A55_01510-T1	B0A55_13445-T1	878	0.017409	0.027485	0.633394	290.837797	111.162203	3.125792	0.060586	135
B0A55_05145-T1	B0A55_06764-T1	6422	0.037755	0.076754	0.491891	2848.014471	904.985529	3.515946	0.141476	1932
B0A55_01534-T1	B0A55_08589-T1	897	0.000000	0.009752	0.000010	358.785592	103.214408	4.600000	0.006536	200
B0A55_08582-T1	B0A55_10980-T1	3260	0.014789	0.118847	0.124436	1161.791775	383.208225	4.955252	0.121795	515
B0A55_08857-T1	B0A55_12456-T1	345	0.038822	0.075663	0.513089	132.316899	41.683101	0.740341	0.142942	59
B0A55_11861-T1	B0A55_12458-T1	3431	0.031171	0.163047	0.191180	1281.023924	464.976076	4.913392	0.198873	689
B0A55_04480-T1	B0A55_11446-T1	1917	0.026401	0.143496	0.183984	694.964356	226.035644	5.450799	0.165417	326
B0A55_04479-T1	B0A55_11445-T1	2087	0.031303	0.132109	0.236946	784.205918	208.794082	2.655075	0.157496	331
B0A55_08927-T1	B0A55_12346-T1	1539	0.012723	0.268826	0.047328	634.775624	106.224376	8.869445	0.148308	269
B0A55_07299-T1	B0A55_13149-T1	803	0.003762	0.082969	0.045341	266.491830	51.508170	5.738463	0.049774	106
B0A55_07298-T1	B0A55_13148-T1	1326	0.014287	0.074397	0.192043	495.405210	128.594790	5.618274	0.080024	211
B0A55_07296-T1	B0A55_09693-T1	2471	0.021120	0.213949	0.098713	961.115548	241.884452	3.391846	0.179674	444
